time,hr
1304.75728,68
1309.75728,64
1314.75728,63
1319.75731,64
1324.75731,63
1329.75728,63
1334.75728,63
1343.75731,63
1344.75731,63
1350.75728,63
1355.75728,63
1360.75731,64
1370.75728,73
1375.75728,68
1376.75731,67
1381.75731,65
1387.75728,64
1392.75728,63
1397.75731,62
1402.75731,63
1408.75728,63
1413.75728,63
1418.75731,63
1423.75731,63
1429.75728,63
1434.75728,63
1439.75731,63
1444.75728,63
1449.75728,65
1455.75728,66
1459.75731,67
1464.75728,68
1469.75728,68
1477.75731,62
1479.75731,61
1484.75728,62
1489.75728,61
1494.75728,61
1499.75731,61
1504.75731,62
1510.75728,65
1515.75728,66
1520.75731,62
1525.75728,62
1533.75728,61
1535.75728,62
1544.75731,61
1545.75731,60
1551.75728,61
1556.75731,61
1561.75731,63
1566.75731,62
1572.75728,62
1577.75731,62
1587.75728,62
1588.75728,62
1593.75728,62
1598.75731,62
1603.75731,62
1609.75728,61
1614.75728,62
1619.75731,62
1624.75731,63
1631.75728,63
1639.75731,62
1640.75731,62
1645.75731,61
1651.75728,62
1656.75731,62
1661.75731,61
1666.75731,61
1672.75728,61
1677.75731,61
1683.75731,61
1687.75731,61
1693.75728,61
1698.75731,61
1704.75731,66
1709.75728,68
1714.75728,68
1722.75731,67
1728.75728,60
1731.75728,59
1736.75731,59
1741.75731,60
1746.75731,60
1752.75728,59
1757.75731,59
1762.75731,59
1767.75728,59
1773.75728,59
1777.75731,59
1782.75731,59
1787.75728,59
1792.75728,59
1798.75731,59
1802.75731,59
1808.75728,59
1813.75728,61
1822.75731,66
1828.75728,65
1830.75728,64
1834.75731,65
1841.75731,66
1849.75728,62
1850.75728,62
1855.75728,59
1864.75731,57
1865.75731,57
1874.75728,58
1876.75731,59
1881.75731,59
1886.75731,59
1892.75728,59
1897.75731,59
1902.75731,59
1907.75731,59
1917.75731,59
1918.75731,60
1923.75731,60
1929.75728,59
1934.75728,60
1939.75731,60
1944.75731,60
1950.75731,61
1956.75731,61
1961.75731,61
1966.75731,60
1976.75731,60
1977.75731,60
1983.75731,66
1987.75731,62
1993.75728,59
1998.75731,59
2003.75731,58
2008.75728,58
2013.75728,59
2018.75731,59
2025.75731,59
2028.75731,59
2034.75728,59
2039.75731,59
2048.75731,59
2049.75728,60
2054.75728,59
2059.75731,59
2064.75731,59
2069.75728,59
2074.75728,59
2079.75731,59
2089.75728,59
2090.75728,59
2095.75728,59
2100.75731,59
2105.75731,58
2111.75728,58
2116.75731,59
2121.75731,59
2126.75731,59
2132.75728,59
2140.75731,58
2142.75731,58
2148.75728,57
2153.75728,58
2158.75731,58
2163.75731,58
2169.75728,58
2174.75731,58
2179.75731,58
2184.75731,58
2194.75728,59
2199.75731,60
2200.75731,60
2206.75731,60
2211.75728,59
2216.75731,57
2224.75731,58
2230.75728,58
2232.75728,58
2237.75731,58
2242.75731,57
2248.75728,56
2253.75728,56
2261.75731,57
2263.75731,57
2269.75728,58
2274.75728,58
2279.75731,58
2284.75731,58
2290.75728,57
2295.75728,57
2300.75731,57
2309.75728,57
2311.75728,57
2316.75728,57
2321.75731,57
2326.75731,57
2336.75731,58
2337.75731,58
2342.75731,57
2347.75731,56
2353.75728,56
2358.75731,56
2363.75731,56
2369.75728,56
2375.75728,56
2383.75731,57
2384.75731,57
2390.75728,57
2395.75728,57
2401.75731,57
2407.75728,57
2411.75728,57
2420.75731,62
2425.75731,60
2429.75728,58
2432.75728,57
2440.75731,56
2445.75731,57
2451.75728,58
2453.75728,58
2458.75731,58
2463.75731,59
2469.75728,63
2476.75731,66
2479.75731,65
2486.75728,64
2490.75731,61
2498.75731,55
2501.75731,55
2507.75728,55
2516.75731,57
2517.75731,58
2526.75731,58
2527.75728,58
2532.75728,57
2541.75731,56
2542.75731,56
2547.75728,56
2556.75731,57
2561.75731,58
2562.75731,58
2567.75731,59
2573.75728,58
2578.75731,58
2588.75728,58
2589.75728,58
2594.75728,59
2599.75731,59
2605.75731,59
2611.75728,59
2615.75728,61
2624.75731,64
2628.75728,62
2631.75728,62
2636.75731,62
2645.75731,59
2646.75731,59
2652.75728,63
2657.75731,64
2662.75731,68
2669.75728,64
2674.75728,83
2682.75731,71
2684.75731,71
2691.75731,64
2697.75731,62
2698.75731,62
2703.75731,63
2711.75728,62
2714.75728,62
2719.75731,61
2724.75731,59
2730.75728,59
2735.75728,59
2741.75731,59
2750.75728,58
2751.75728,58
2756.75731,57
2763.75731,57
2766.75731,57
2772.75728,58
2777.75731,59
2782.75731,59
2787.75731,58
2793.75728,58
2802.75731,59
2803.75731,59
2808.75731,59
2814.75728,58
2819.75731,58
2825.75728,58
2830.75728,59
2835.75728,58
2840.75731,58
2847.75728,57
2851.75728,57
2856.75728,57
2861.75731,58
2866.75731,59
2872.75728,59
2877.75731,59
2882.75731,59
2887.75731,59
2893.75728,59
2898.75731,59
2903.75731,59
2908.75728,65
2915.75728,59
2922.75731,59
2923.75731,59
2929.75728,59
2934.75728,59
2939.75731,59
2944.75731,59
2949.75731,59
2955.75728,59
2960.75731,58
2965.75731,58
2971.75728,58
2976.75728,59
2981.75731,59
2986.75731,59
2992.75728,59
2997.75731,59
3002.75731,59
3007.75731,59
3013.75728,59
3018.75731,59
3023.75731,59
3028.75728,59
3033.75728,59
3042.75731,59
3043.75731,59
3049.75728,60
3054.75728,59
3063.75731,58
3068.75728,59
3070.75728,59
3075.75728,59
3080.75731,60
3085.75731,60
3091.75728,60
3096.75728,60
3101.75731,60
3106.75731,60
3112.75728,60
3117.75731,60
3122.75731,60
3127.75731,60
3132.75728,60
3137.75731,60
3142.75731,60
3148.75728,60
3153.75728,60
3158.75731,60
3163.75731,60
3169.75728,59
3174.75728,60
3179.75731,60
3184.75731,60
3190.75728,60
3195.75728,60
3200.75731,60
3206.75731,67
3213.75728,65
3216.75728,65
3225.75731,63
3231.75728,68
3232.75728,68
3237.75731,68
3242.75731,67
3247.75731,63
3253.75728,62
3258.75731,64
3267.75728,62
3273.75728,61
3278.75728,59
3279.75731,59
3284.75731,59
3292.75731,62
3297.75731,64
3300.75731,64
3308.75728,63
3310.75728,63
3315.75728,60
3320.75731,57
3326.75731,59
3332.75728,59
3338.75731,59
3341.75731,59
3346.75731,60
3352.75731,60
3358.75731,60
3366.75731,59
3368.75731,58
3374.75728,58
3379.75731,59
3385.75731,58
3390.75728,60
3395.75728,60
3400.75731,60
3409.75728,59
3414.75728,59
3416.75728,59
3421.75731,59
3426.75731,59
3431.75728,59
3436.75728,59
3441.75731,59
3446.75731,60
3452.75728,60
3457.75731,61
3462.75731,61
3469.75728,61
3473.75728,60
3478.75731,59
3483.75731,59
3488.75731,59
3494.75728,59
3499.75731,60
3504.75731,61
3510.75728,60
3515.75728,60
3520.75731,60
3525.75731,59
3531.75728,60
3536.75728,59
3541.75731,59
3546.75731,59
3552.75728,60
3557.75731,61
3562.75731,60
3567.75731,61
3573.75728,61
3578.75731,61
3583.75731,61
3588.75731,61
3594.75728,62
3599.75731,61
3604.75731,61
3610.75728,61
3616.75731,61
3620.75731,62
3625.75731,62
3631.75728,62
3636.75728,62
3641.75731,62
3646.75731,61
3652.75728,61
3657.75731,60
3662.75731,60
3667.75731,60
3673.75728,60
3678.75731,61
3683.75731,61
3688.75728,61
3693.75728,61
3698.75731,61
3703.75731,61
3708.75731,61
3714.75728,60
3719.75731,60
3724.75731,60
3730.75728,60
3735.75728,61
3740.75731,62
3747.75731,62
3751.75728,62
3756.75728,61
3761.75731,61
3766.75731,61
3772.75728,61
3777.75728,61
3782.75731,61
3787.75731,61
3793.75728,61
3798.75731,62
3803.75731,62
3808.75731,62
3814.75728,61
3819.75731,61
3824.75731,60
3830.75728,60
3835.75728,60
3840.75731,60
3845.75731,61
3851.75728,61
3856.75728,61
3861.75731,61
3866.75731,61
3872.75728,61
3877.75731,61
3882.75731,61
3887.75731,61
3893.75728,61
3898.75731,61
3903.75731,61
3908.75731,62
3914.75728,62
3919.75731,62
3924.75731,62
3929.75728,62
3934.75728,62
3939.75731,62
3944.75731,62
3949.75731,61
3955.75731,61
3960.75731,61
3965.75731,61
3971.75728,62
3976.75728,62
3981.75731,62
3986.75731,62
3991.75728,62
3996.75728,62
4001.75731,62
4006.75731,62
4012.75728,62
4017.75731,62
4022.75731,62
4027.75731,63
4033.75731,63
4039.75731,63
4044.75731,63
4050.75728,63
4055.75728,63
4060.75731,63
4065.75731,63
4070.75728,63
4075.75728,63
4080.75731,63
4085.75731,63
4090.75728,63
4095.75728,63
4100.75731,63
4105.75731,63
4111.75728,63
4116.75728,63
4121.75731,63
4126.75731,63
4132.75728,63
4137.75731,63
4142.75731,63
4147.75731,63
4153.75728,63
4158.75731,63
4163.75731,63
4168.75731,63
4174.75728,63
4179.75731,63
4184.75731,63
4190.75728,63
4195.75728,63
4200.75731,63
4205.75731,63
4211.75728,63
4216.75731,64
4221.75731,64
4226.75731,64
4232.75728,62
4237.75728,62
4242.75731,62
4247.75731,63
4253.75728,63
4258.75731,64
4263.75731,64
4268.75731,63
4273.75728,63
4278.75731,62
4283.75731,61
4289.75728,61
4294.75728,61
4299.75731,62
4304.75731,64
4309.75731,64
4314.75728,64
4319.75731,64
4324.75731,64
4330.75728,64
4335.75728,64
4340.75731,64
4345.75731,63
4351.75728,59
4356.75728,59
4361.75731,59
4366.75731,60
4372.75728,61
4377.75731,61
4382.75731,61
4387.75731,62
4393.75731,62
4399.75731,62
4404.75731,62
4409.75731,61
4415.75728,61
4420.75731,61
4425.75731,62
4431.75728,62
4436.75731,62
4441.75731,62
4446.75731,62
4452.75728,62
4457.75728,62
4462.75731,62
4467.75731,63
4473.75728,63
4478.75731,64
4483.75731,63
4488.75731,62
4494.75728,62
4499.75731,62
4504.75731,62
4509.75731,62
4514.75728,62
4519.75731,62
4524.75731,63
4530.75728,62
4535.75728,62
4540.75731,63
4545.75731,63
4551.75728,60
4556.75728,61
4561.75731,61
4566.75731,62
4572.75728,62
4577.75728,61
4582.75731,63
4587.75731,64
4593.75728,63
4598.75731,63
4603.75731,63
4608.75731,63
4614.75728,63
4619.75731,63
4624.75731,63
4629.75731,63
4635.75728,63
4640.75731,63
4645.75731,62
4650.75728,62
4655.75728,64
4660.75731,65
4665.75731,64
4671.75731,64
4677.75728,64
4682.75731,63
4687.75731,63
4693.75728,64
4698.75731,64
4703.75731,64
4708.75728,64
4713.75728,63
4718.75731,64
4723.75731,64
4728.75731,64
4734.75728,64
4739.75731,63
4744.75731,63
4749.75728,63
4758.75731,76
4760.75731,76
4764.75731,75
4770.75728,75
4779.75731,64
4784.75731,62
4785.75731,62
4790.75728,62
4799.75731,58
4800.75731,58
4809.75728,59
4812.75728,61
4817.75728,62
4825.75731,61
4826.75731,61
4831.75728,61
4836.75728,61
4841.75731,59
4846.75731,60
4852.75728,61
4857.75728,61
4862.75731,60
4868.75728,60
4873.75728,61
4878.75728,62
4883.75731,62
4888.75731,61
4894.75728,61
4900.75731,61
4904.75731,62
4909.75728,62
4916.75728,61
4921.75731,60
4924.75731,60
4930.75728,61
4935.75728,62
4940.75731,62
4945.75731,63
4951.75728,62
4956.75731,62
4961.75731,62
4966.75731,62
4972.75731,62
4978.76049,64
4983.76049,65
4988.76046,65
4993.76046,65
4998.76049,65
5003.76049,63
5008.76046,63
5013.76046,63
5018.76049,63
5023.76049,63
5030.76046,58
5035.76046,60
5038.76049,61
5043.76049,62
5048.76049,62
5054.76046,62
5059.76049,62
5066.76049,60
5069.76046,61
5074.76046,62
5079.76049,62
5084.76049,62
5091.76046,63
5094.76046,62
5099.76049,60
5104.76049,60
5112.76046,61
5115.76046,61
5121.76049,61
5129.76046,61
5131.76046,61
5136.76049,60
5141.76049,59
5149.76046,63
5151.76046,63
5156.76046,62
5161.76049,62
5166.76049,62
5171.76049,62
5177.76046,63
5182.76049,62
5187.76049,62
5193.76046,62
5202.76049,62
5203.76049,62
5208.76046,62
5213.76046,63
5218.76049,63
5223.76049,63
5228.76046,63
5233.76046,63
5238.76049,63
5244.76049,63
5248.76046,63
5253.76046,63
5258.76049,63
5265.76049,64
5268.76049,64
5274.76046,64
5281.76049,64
5284.76049,64
5289.76046,64
5294.76046,64
5299.76049,64
5308.76049,64
5312.76049,64
5315.76046,64
5322.76049,64
5325.76049,64
5331.76046,64
5336.76046,65
5341.76049,64
5346.76049,64
5352.76046,64
5357.76049,64
5362.76049,64
5367.76049,65
5372.76046,65
5378.76046,65
5382.76049,64
5387.76049,64
5393.76046,64
5398.76049,64
5403.76049,64
5410.76046,65
5414.76046,65
5419.76049,65
5424.76049,65
5430.76046,64
5435.76046,64
5440.76049,64
5445.76049,64
5451.76046,64
5456.76049,64
5461.76049,64
5466.76049,64
5472.76046,65
5477.76046,65
5482.76049,65
5490.76046,65
5493.76046,65
5501.76049,65
5503.76049,65
5508.76049,66
5514.76046,66
5520.76049,66
5524.76049,66
5530.76046,65
5535.76046,64
5540.76049,65
5545.76049,66
5551.76049,64
5557.76046,65
5562.76049,66
5567.76049,66
5573.76046,66
5578.76046,66
5587.76049,66
5588.76049,66
5594.76046,66
5599.76049,66
5604.76049,66
5609.76046,66
5614.76046,66
5619.76049,66
5624.76049,66
5629.76049,65
5634.76049,65
5639.76049,64
5644.76049,64
5650.76046,64
5658.76049,65
5660.76049,65
5665.76049,65
5671.76046,66
5676.76046,66
5683.76049,66
5690.76046,65
5692.76046,65
5697.76046,64
5702.76049,64
5707.76049,65
5713.76046,65
5718.76046,65
5723.76049,65
5733.76046,65
5734.76046,66
5739.76049,65
5744.76049,65
5750.76046,65
5755.76046,65
5760.76049,65
5765.76049,65
5771.76046,65
5780.76049,65
5781.76049,65
5788.76049,66
5792.76046,67
5797.76046,67
5802.76049,67
5807.76049,66
5813.76046,66
5822.76049,66
5823.76049,66
5828.76046,65
5833.76046,65
5840.76049,65
5844.76049,66
5848.76049,66
5854.76046,66
5859.76049,66
5864.76049,66
5870.76046,67
5875.76046,67
5880.76049,67
5890.76046,67
5891.76046,67
5896.76046,66
5901.76049,67
5909.76049,67
5912.76046,67
5917.76046,67
5926.76049,67
5929.76049,66
5933.76046,65
5938.76046,66
5945.76049,66
5948.76049,67
5954.76046,67
5959.76049,67
5964.76049,67
5970.76049,67
5978.76049,67
5980.76049,67
5985.76049,67
5994.76046,67
5996.76046,67
6005.76049,67
6006.76049,67
6012.76046,65
6017.76046,64
6022.76049,65
6027.76049,66
6033.76046,67
6042.76049,68
6044.76049,68
6048.76049,66
6057.76046,68
6059.76049,68
6066.76049,68
6069.76049,67
6074.76046,67
6079.76049,67
6084.76049,67
6090.76046,67
6095.76046,67
6100.76049,67
6105.76049,67
6115.76046,70
6116.76046,71
6121.76049,64
6126.76049,64
6132.76046,64
6137.76049,64
6142.76049,64
6149.76049,64
6153.76046,68
6158.76046,68
6163.76049,68
6170.76046,68
6174.76046,68
6180.76049,67
6184.76049,65
6194.76049,66
6195.76046,66
6200.76049,65
6205.76049,64
6211.76046,65
6216.76046,65
6221.76049,65
6226.76049,66
6232.76046,66
6237.76046,66
6242.76049,66
6247.76049,66
6253.76046,68
6258.76046,68
6263.76049,68
6268.76049,68
6275.76046,68
6279.76049,69
6284.76049,69
6290.76046,68
6299.76049,68
6300.76049,68
6309.76046,66
6311.76046,66
6316.76046,67
6324.76049,68
6326.76049,68
6332.76046,68
6337.76046,68
6342.76049,67
6347.76049,67
6353.76046,68
6358.76046,68
6363.76049,69
6372.76046,68
6376.76046,67
6379.76049,67
6384.76049,68
6389.76049,68
6395.76046,68
6400.76049,68
6407.76049,68
6414.76046,68
6419.76049,68
6422.76049,67
6425.76049,67
6431.76046,67
6437.76046,67
6445.76049,67
6449.76046,67
6452.76046,68
6457.76046,68
6465.76049,68
6467.76049,68
6473.76046,68
6481.76049,68
6483.76049,68
6488.76049,68
6494.76049,68
6500.76049,68
6505.76049,68
6513.76046,68
6519.76049,68
6521.76049,68
6529.76046,67
6536.76049,67
6537.76049,67
6542.76049,67
6548.76046,67
6553.76046,68
6560.76049,68
6563.76049,68
6568.76049,68
6577.76046,68
6580.76049,68
6588.76049,68
6590.76046,68
6595.76046,68
6600.76049,68
6608.76049,68
6611.76046,68
6616.76046,69
6621.76049,68
6631.76046,69
6632.76049,69
6642.76049,69
6643.76049,69
6648.76049,69
6655.76046,69
6661.76049,69
6665.76049,68
6670.76046,68
6674.76046,68
6679.76049,68
6684.76049,68
6689.76049,68
6699.76049,68
6700.76049,68
6705.76049,68
6714.76046,68
6715.76046,68
6720.76049,68
6725.76049,69
6730.76046,70
6739.76049,71
6743.76049,69
6745.76049,69
6753.76046,68
6755.76049,68
6762.76049,68
6765.76049,68
6773.76046,68
6778.76046,68
6781.76049,69
6787.76049,69
6796.76046,69
6797.76046,69
6806.76049,68
6807.76049,68
6813.76046,69
6821.76049,69
6823.76049,70
6828.76049,70
6838.76046,70
6841.76049,70
6845.76049,69
6849.76049,68
6855.76046,68
6860.76049,68
6865.76049,68
6870.76046,68
6875.76046,68
6883.76049,68
6885.76049,68
6891.76046,69
6896.76046,69
6904.76049,69
6907.76049,70
6916.76049,70
6921.76049,66
6922.76049,66
6927.76049,67
6933.76046,68
6938.76046,69
6943.76049,70
6952.76049,70
6954.76046,68
6958.76046,68
6963.76049,68
6968.76049,70
6976.76046,69
6981.76049,69
6984.76049,69
6989.76046,69
6997.76046,69
6999.76049,69
7004.76049,69
7009.76049,69
7019.76049,70
7022.76049,70
7025.76049,69
7030.76046,69
7035.76046,69
7040.76049,69
7045.76049,69
7054.76046,69
7059.76049,69
7064.76049,69
7068.76049,69
7070.76046,68
7079.76049,68
7080.76049,68
7085.76049,68
7091.76046,68
7096.76049,68
7101.76049,68
7109.76046,68
7111.76046,69
7116.76046,70
7121.76049,70
7128.76049,70
7132.76046,70
7137.76046,70
7142.76049,70
7152.76046,70
7157.76046,70
7158.76046,69
7163.76049,69
7168.76049,69
7175.76046,70
7180.76049,70
7185.76049,70
7189.76049,70
7195.76046,70
7200.76049,70
7210.76046,70
7211.76046,70
7219.76049,70
7221.76049,70
7228.76049,70
7232.76046,70
7239.76046,69
7242.76049,69
7247.76049,69
7253.76046,70
7258.76046,70
7263.76049,71
7268.76049,71
7278.76046,71
7283.76049,71
7284.76049,71
7291.76046,71
7296.76046,70
7299.76046,70
7307.76049,70
7311.76046,68
7315.76046,68
7320.76049,69
7325.76049,69
7331.76046,69
7336.76046,70
7341.76049,70
7346.76049,70
7356.76046,71
7360.76049,71
7365.76049,69
7372.76046,69
7377.76046,71
7381.76049,70
7387.76049,67
7388.76049,67
7394.76046,66
7399.76046,66
7404.76049,67
7413.76046,67
7417.76046,68
7421.76049,68
7431.76046,69
7432.76046,69
7437.76046,70
7442.76049,70
7447.76049,69
7452.76049,69
7457.76049,69
7462.76049,69
7472.76046,68
7476.76046,67
7478.76046,67
7487.76049,66
7488.76049,66
7494.76046,65
7499.76046,64
7504.76049,63
7513.76046,62
7516.76046,62
7520.76049,61
7525.76049,60
7531.76046,60
7535.76046,60
7540.76049,61
7545.76049,63
7550.76046,66
7556.76046,66
7560.76049,68
7565.76049,68
7571.76046,68
7576.76046,68
7581.76049,68
7591.76046,66
7592.76046,67
7597.76046,69
7602.76049,69
7607.76049,69
7613.76046,68
7618.76046,69
7623.76049,69
7631.76046,71
7634.76046,70
7639.76046,69
7644.76049,68
7649.76046,68
7654.76049,68
7660.76049,71
7665.76049,74
7672.76046,78
7676.76046,76
7681.76049,76
7686.76049,76
7694.76049,82
7697.76046,83
7702.76049,82
7707.76049,79
7714.76046,77
7718.76046,77
7723.76049,77
7728.76049,76
7734.76046,76
7739.76046,76
7744.76049,82
7749.76049,83
7755.76046,79
7760.76049,76
7765.76049,75
7770.76046,75
7775.76046,74
7780.76049,75
7788.76049,71
7792.76046,68
7795.76046,68
7803.76049,73
7805.76049,76
7810.76046,76
7815.76046,76
7820.76049,76
7825.76049,77
7830.76046,76
7835.76049,72
7841.76049,71
7846.76049,73
7852.76046,74
7857.76046,75
7862.76049,76
7867.76049,76
7873.76046,73
7878.76046,73
7883.76049,74
7888.76049,75
7894.76046,76
7899.76046,76
7907.76049,73
7909.76049,72
7915.76046,70
7920.76049,70
7925.76049,75
7930.76046,76
7935.76046,75
7940.76049,75
7945.76049,73
7950.76046,73
7955.76046,73
7964.76049,73
7965.76049,73
7975.76046,75
7976.76046,75
7981.76049,77
7986.76049,77
7992.76046,81
7997.76046,77
8002.76049,77
8007.76049,76
8013.76046,73
8022.76049,69
8023.76049,69
8028.76049,69
8034.76046,69
8041.76049,77
8048.76049,77
8049.76049,77
8055.76046,77
8060.76049,77
8065.76049,77
8070.76046,74
8075.76046,72
8080.76049,72
8085.76049,77
8094.76046,77
8095.76046,77
8101.76049,77
8105.76049,78
8110.76046,80
8115.76046,80
8120.76049,80
8125.76049,76
8130.76046,75
8135.76046,75
8140.76049,77
8145.76049,77
8152.76046,77
8155.76046,77
8160.76049,82
8167.76049,87
8170.76049,86
8176.76046,84
8181.76049,80
8186.76049,77
8193.76046,72
8196.76046,72
8201.76049,72
8206.76049,72
8212.76046,76
8216.76046,78
8221.76049,80
8226.76049,80
8236.76046,78
8237.76049,78
8242.76049,78
8247.76049,78
8253.76046,75
8258.76046,76
8263.76049,76
8268.76049,76
8274.76046,73
8279.76046,73
8285.76049,75
8293.76046,76
8295.76046,76
8300.76049,77
8305.76049,76
8315.76046,77
8316.76046,77
8321.76049,77
8326.76049,77
8332.76046,74
8337.76049,73
8342.76049,74
8348.76049,75
8353.76049,75
8359.76046,75
8364.76049,75
8369.76046,80
8374.76046,79
8379.76046,80
8384.76049,79
8389.76046,78
8394.76049,78
8400.76049,76
8405.76049,79
8411.76046,78
8416.76046,78
8421.76049,73
8426.76049,74
8433.76046,76
8437.76049,76
8446.76049,76
8447.76049,76
8453.76046,76
8458.76046,76
8463.76049,76
8468.76049,77
8474.76046,78
8479.76046,79
8484.76049,79
8489.76049,78
8495.76046,77
8500.76046,75
8505.76049,77
8510.76046,77
8515.76046,78
8520.76049,79
8525.76049,77
8534.76046,76
8535.76046,76
8540.76049,76
8545.76049,77
8551.76049,77
8557.76046,77
8562.76049,76
8567.76049,78
8573.76046,78
8578.76708,78
8583.76711,77
8588.76711,78
8594.76708,77
8600.76711,75
8607.76711,74
8609.76711,74
8615.76708,72
8620.76708,74
8625.76711,75
8633.76708,76
8635.76708,76
8640.76711,76
8645.76711,76
8650.76708,69
8655.76708,68
8660.76711,73
8665.76711,75
8670.76711,76
8678.76711,75
8680.76711,75
8688.76711,76
8691.76708,75
8696.76708,74
8701.76711,74
8706.76711,74
8712.76708,74
8721.76711,75
8722.76711,75
8727.76711,75
8733.76708,75
8738.76708,81
8743.76711,84
8748.76711,69
8756.76711,66
8758.76708,66
8763.76711,68
8768.76711,71
8774.76708,73
8779.76708,73
8784.76711,74
8792.76708,75
8795.76708,75
8800.76711,75
8805.76711,74
8812.76708,75
8815.76711,76
8822.76711,77
8831.76708,68
8834.76708,64
8841.76711,62
8842.76711,62
8849.76711,65
8857.76708,62
8862.76711,61
8865.76711,60
8871.76708,62
8877.76708,63
8883.76711,63
8884.76711,64
8889.76711,68
8895.76708,67
8903.76711,66
8909.76711,64
8912.76708,65
8915.76708,67
8920.76708,66
8925.76711,66
8930.76708,68
8935.76708,69
8940.76708,68
8945.76711,69
8950.76711,72
8958.76708,73
8962.76711,73
8967.76711,72
8974.76708,69
8977.76708,68
8982.76711,68
8987.76711,68
8993.76708,68
8998.76708,72
9003.76711,73
9008.76711,72
9013.76708,72
9018.76708,72
9023.76711,71
9028.76711,71
9034.76708,72
9039.76708,71
9044.76711,71
9049.76708,74
9054.76708,73
9059.76708,73
9064.76711,71
9069.76708,71
9074.76708,71
9079.76708,72
9084.76711,74
9089.76708,75
9094.76711,75
9100.76708,74
9105.76711,71
9111.76708,70
9116.76708,72
9121.76711,73
9126.76711,72
9132.76708,72
9137.76708,72
9142.76711,71
9147.76711,71
9153.76708,73
9161.76711,73
9163.76711,74
9168.76711,74
9178.76708,74
9179.76711,74
9184.76711,73
9190.76708,73
9195.76711,73
9201.76711,73
9209.76711,73
9211.76708,74
9216.76708,74
9221.76711,75
9226.76711,75
9232.76708,75
9237.76708,75
9242.76711,75
9247.76711,73
9254.76708,73
9258.76708,73
9263.76711,72
9268.76711,73
9274.76708,73
9283.76711,73
9284.76711,74
9289.76711,76
9295.76708,75
9300.76711,75
9305.76711,75
9310.76708,73
9315.76708,74
9321.76711,74
9325.76711,75
9332.76708,75
9336.76708,75
9341.76711,75
9346.76711,75
9351.76708,75
9356.76708,74
9361.76711,74
9366.76711,74
9371.76708,74
9378.76708,77
9381.76711,77
9389.76711,76
9392.76708,77
9397.76708,76
9402.76711,74
9407.76711,74
9413.76708,70
9418.76708,70
9423.76711,72
9428.76708,74
9433.76708,73
9438.76708,72
9443.76711,71
9453.76708,73
9454.76708,73
9459.76708,73
9465.76711,73
9469.76708,73
9474.76708,74
9479.76708,74
9484.76711,74
9489.76711,74
9494.76708,73
9499.76708,74
9504.76711,73
9509.76711,73
9517.76708,76
9520.76708,76
9525.76711,75
9530.76708,73
9535.76708,72
9540.76708,73
9545.76711,72
9550.76708,72
9555.76708,73
9560.76708,74
9565.76711,73
9570.76708,73
9575.76708,73
9580.76711,73
9585.76711,72
9591.76708,73
9598.76708,75
9600.76708,76
9605.76711,75
9611.76708,74
9616.76708,73
9621.76711,72
9626.76711,72
9632.76708,74
9640.76708,74
9642.76711,74
9647.76711,73
9652.76708,73
9657.76708,72
9662.76711,73
9667.76711,76
9673.76708,76
9678.76708,74
9683.76711,74
9688.76711,71
9694.76711,71
9700.76708,72
9705.76711,73
9710.76711,72
9716.76708,73
9721.76711,74
9726.76711,74
9731.76708,74
9736.76708,73
9741.76711,73
9746.76711,72
9751.76711,73
9761.76711,74
9762.76711,74
9767.76711,73
9773.76708,74
9778.76708,74
9783.76711,73
9788.76711,74
9794.76708,76
9799.76708,75
9804.76711,72
9809.76711,73
9815.76708,73
9820.76708,73
9825.76711,72
9831.76708,72
9840.76708,74
9841.76711,75
9846.76711,75
9852.76708,72
9857.76708,71
9862.76711,72
9867.76711,71
9872.76711,71
9877.76711,72
9882.76711,73
9887.76711,75
9894.76708,74
9898.76708,74
9903.76711,74
9908.76711,74
9914.76708,74
9919.76708,74
9924.76711,74
9929.76711,73
9935.76708,73
9940.76708,73
9945.76711,72
9954.76708,73
9955.76711,73
9961.76708,72
9966.76711,71
9971.76708,71
9977.76708,72
9981.76711,72
9988.76711,74
9992.76708,74
9997.76708,73
10004.76711,73
10007.76711,73
10013.76708,73
10018.76708,74
10023.76711,75
10028.76711,72
10034.76708,72
10039.76708,72
10046.76711,74
10049.76711,74
10055.76708,74
10060.76708,73
10065.76711,72
10070.76711,72
10076.76708,72
10081.76708,72
10088.76711,73
10092.76708,73
10096.76708,73
10101.76711,74
10108.76711,74
10111.76708,74
10116.76708,74
10121.76708,74
10126.76711,73
10132.76708,72
10141.76711,74
10142.76711,74
10147.76711,75
10155.76708,75
10158.76708,75
10163.76711,74
10168.76711,74
10174.76708,70
10179.76708,71
10184.76711,72
10189.76711,73
10195.76708,75
10200.76708,75
10205.76711,75
10210.76708,75
10215.76708,75
10220.76708,72
10225.76711,72
10231.76708,72
10236.76708,74
10241.76708,75
10246.76711,75
10252.76708,75
10257.76708,73
10262.76711,72
10267.76711,72
10273.76708,72
10278.76708,73
10283.76711,73
10288.76711,73
10294.76708,74
10302.76711,71
10304.76711,70
10309.76711,70
10315.76711,74
10323.76711,75
10326.76711,76
10331.76708,75
10336.76708,75
10341.76708,75
10346.76711,75
10352.76708,72
10357.76708,72
10362.76711,74
10367.76711,73
10373.76711,73
10379.76708,72
10385.76711,75
10389.76711,75
10395.76708,72
10400.76708,72
10405.76711,72
10414.76708,73
